        Frequency / THz                Eps''/real
               1.1192492                    0.0037537734
               1.1214415                     0.003725942
               1.1236336                    0.0036983967
               1.1258259                    0.0036711344
                1.128018                    0.0036441507
               1.1302102                    0.0036174422
               1.1324024                    0.0035910055
               1.1345946                    0.0035648367
               1.1367868                    0.0035389324
                1.138979                    0.0035132891
               1.1411712                    0.0034879036
               1.1433634                    0.0034627726
               1.1441755                    0.0034535257
               1.1455555                    0.0034378925
               1.1477478                    0.0034132602
               1.1499399                    0.0033888728
               1.1521322                    0.0033647267
               1.1543243                    0.0033408192
               1.1565166                     0.003317147
               1.1587087                    0.0032937073
                1.160901                    0.0032704971
               1.1630931                    0.0032475134
               1.1652852                    0.0032247535
               1.1674775                    0.0032022146
               1.1696696                    0.0031798941
               1.1718619                    0.0031577887
                1.174054                    0.0031358963
               1.1762463                    0.0031142139
               1.1784384                     0.003092739
               1.1806307                    0.0030714693
               1.1828228                     0.003050402
                1.185015                    0.0030295346
               1.1872072                    0.0030088648
               1.1893994                    0.0029883904
               1.1915916                    0.0029681085
               1.1937838                    0.0029480171
                1.195976                    0.0029281138
               1.1981682                    0.0029083963
               1.2003604                    0.0028888625
               1.2025526                    0.0028695103
               1.2047447                    0.0028503372
                1.206937                    0.0028313412
               1.2082407                     0.002820126
               1.2091291                    0.0028125204
               1.2113214                    0.0027938723
               1.2135135                    0.0027753953
               1.2157058                    0.0027570871
               1.2178979                    0.0027389459
                 1.22009                    0.0027209695
               1.2222823                    0.0027031563
               1.2244744                     0.002685504
               1.2266667                    0.0026680112
               1.2288588                    0.0026506756
               1.2310511                    0.0026334957
               1.2332432                    0.0026164695
               1.2354355                    0.0025995953
               1.2376276                    0.0025828716
               1.2398198                    0.0025662961
                1.242012                    0.0025498676
               1.2442042                    0.0025335844
               1.2463964                    0.0025174445
               1.2485886                    0.0025014468
               1.2507808                    0.0024855891
                1.252973                    0.0024698703
               1.2551652                    0.0024542885
               1.2573574                    0.0024388426
               1.2595495                    0.0024235304
               1.2617418                    0.0024083513
               1.2639339                     0.002393303
               1.2661262                    0.0023783843
               1.2683183                    0.0023635942
               1.2705106                    0.0023489306
               1.2727027                    0.0023343926
                1.274895                    0.0023199786
               1.2758932                    0.0023134553
               1.2770871                    0.0023056874
               1.2792792                    0.0022915173
               1.2814715                    0.0022774674
               1.2836636                    0.0022635362
               1.2858559                    0.0022497226
                1.288048                    0.0022360249
               1.2902403                    0.0022224423
               1.2924324                    0.0022089733
               1.2946246                    0.0021956167
               1.2968168                    0.0021823714
                1.299009                    0.0021692361
               1.3012012                    0.0021562099
               1.3033934                    0.0021432911
               1.3055856                    0.0021304791
