        Time / ps                E-Field (X; 0 0 250) [1]/real
               2.8702837                               0
               2.8746524                               0
               2.8790212                               0
                 2.88339                               0
               2.8877588                               0
               2.8921275                               0
               2.8964963                               0
               2.9008651                               0
               2.9052338                               0
               2.9096026                               0
               2.9139714                               0
               2.9183402                               0
               2.9227089                               0
               2.9270777                               0
               2.9314465                               0
               2.9358153                               0
                2.940184                               0
               2.9445528                               0
               2.9489216                               0
               2.9532903                               0
               2.9576591                               0
               2.9620279                               0
               2.9663967                               0
               2.9707654                               0
               2.9751342                               0
                2.979503                               0
               2.9838718                               0
               2.9882405                               0
               2.9926093                               0
               2.9969781                               0
               3.0013468                               0
               3.0057156                               0
               3.0100844                               0
               3.0144532                               0
               3.0188219                               0
               3.0231907                               0
               3.0275595                               0
               3.0319283                               0
                3.036297                               0
               3.0406658                               0
               3.0450346                               0
               3.0494033                               0
               3.0537721                               0
               3.0581409                               0
               3.0625097                               0
               3.0668784                               0
               3.0712472                               0
                3.075616                               0
               3.0799848                               0
               3.0843535                               0
               3.0887223                               0
               3.0930911                               0
               3.0974598                               0
               3.1018286                               0
               3.1061974                               0
               3.1105662                               0
               3.1149349                               0
               3.1193037                               0
               3.1236725                               0
               3.1280413                               0
                 3.13241                               0
               3.1367788                               0
               3.1411476                               0
               3.1455163                               0
               3.1498851                               0
               3.1542539                               0
               3.1586227                               0
               3.1629914                               0
               3.1673602                               0
                3.171729                               0
               3.1760978                               0
               3.1804665                               0
               3.1848353                               0
               3.1892041                               0
               3.1935728                               0
               3.1979416                               0
               3.2023104                               0
               3.2066792                               0
               3.2110479                               0
               3.2154167                               0
               3.2197855                               0
               3.2241543                               0
                3.228523                               0
               3.2328918                               0
               3.2372606                               0
               3.2416293                               0
               3.2459981                               0
               3.2503669                               0
               3.2547357                               0
               3.2591044                               0
               3.2634732                               0
                3.267842                               0
               3.2722108                               0
               3.2765795                               0
               3.2809483                               0
               3.2853171                               0
               3.2896858                               0
               3.2940546                               0
               3.2984234                               0
               3.3027922                               0
               3.3071609                               0
               3.3115297                               0
               3.3158985                               0
               3.3202673                               0
                3.324636                               0
               3.3290048                               0
               3.3333736                               0
               3.3377423                               0
               3.3421111                               0
               3.3464799                               0
               3.3508487                               0
               3.3552174                               0
               3.3595862                               0
                3.363955                               0
               3.3683238                               0
               3.3726925                               0
               3.3770613                               0
               3.3814301                               0
               3.3857988                               0
               3.3901676                               0
               3.3945364                               0
               3.3989052                               0
               3.4032739                               0
               3.4076427                               0
               3.4120115                               0
               3.4163803                               0
                3.420749                               0
               3.4251178                               0
               3.4294866                               0
               3.4338553                               0
               3.4382241                               0
               3.4425929                               0
               3.4469617                               0
               3.4513304                               0
               3.4556992                               0
                3.460068                               0
               3.4644368                               0
               3.4688055                               0
               3.4731743                               0
               3.4775431                               0
               3.4819118                               0
               3.4862806                               0
               3.4906494                               0
               3.4950182                               0
               3.4993869                               0
               3.5037557                               0
               3.5081245                               0
               3.5124933                               0
                3.516862                               0
               3.5212308                               0
               3.5255996                               0
               3.5299683                               0
               3.5343371                               0
               3.5387059                               0
               3.5430747                               0
               3.5474434                               0
               3.5518122                               0
                3.556181                               0
               3.5605498                               0
               3.5649185                               0
