        Frequency / THz                Eps'/real
               1.9895495                       4.8400002
               1.9917418                       4.8400002
               1.9939339                       4.8400002
               1.9961262                       4.8400002
               1.9983183                       4.8400002
               2.0005105                       4.8400002
               2.0027027                       4.8400002
                2.004895                       4.8400002
                2.007087                       4.8400002
               2.0092793                       4.8400002
               2.0114715                       4.8400002
               2.0136638                       4.8400002
               2.0158558                       4.8400002
                2.018048                       4.8400002
               2.0202403                       4.8400002
               2.0224323                       4.8400002
               2.0246246                       4.8400002
               2.0268168                       4.8400002
               2.0290091                       4.8400002
               2.0312011                       4.8400002
               2.0333934                       4.8400002
               2.0355856                       4.8400002
               2.0377777                       4.8400002
               2.0399699                       4.8400002
               2.0421622                       4.8400002
               2.0443544                       4.8400002
               2.0465465                       4.8400002
               2.0487387                       4.8400002
                2.050931                       4.8400002
               2.0531232                       4.8400002
               2.0553153                       4.8400002
               2.0575075                       4.8400002
               2.0596998                       4.8400002
               2.0618918                       4.8400002
               2.0640841                       4.8400002
               2.0662763                       4.8400002
               2.0684686                       4.8400002
               2.0706606                       4.8400002
               2.0728528                       4.8400002
               2.0750451                       4.8400002
               2.0772371                       4.8400002
               2.0794294                       4.8400002
               2.0816216                       4.8400002
                2.083348                       4.8400002
               2.0838139                       4.8400002
               2.0860059                       4.8400002
               2.0881982                       4.8400002
               2.0903904                       4.8400002
               2.0925825                       4.8400002
               2.0947747                       4.8400002
                2.096967                       4.8400002
               2.0991592                       4.8400002
               2.1013513                       4.8400002
               2.1035435                       4.8400002
               2.1057358                       4.8400002
                2.107928                       4.8400002
               2.1101201                       4.8400002
               2.1123123                       4.8400002
               2.1145046                       4.8400002
               2.1166966                       4.8400002
               2.1188889                       4.8400002
               2.1210811                       4.8400002
               2.1232734                       4.8400002
               2.1254654                       4.8400002
               2.1276577                       4.8400002
               2.1298499                       4.8400002
               2.1320419                       4.8400002
               2.1342342                       4.8400002
               2.1364264                       4.8400002
               2.1386187                       4.8400002
               2.1408107                       4.8400002
                2.143003                       4.8400002
               2.1451952                       4.8400002
               2.1473875                       4.8400002
               2.1495795                       4.8400002
               2.1517718                       4.8400002
                2.153964                       4.8400002
               2.1561561                       4.8400002
               2.1583483                       4.8400002
               2.1605406                       4.8400002
               2.1627328                       4.8400002
               2.1649249                       4.8400002
               2.1671171                       4.8400002
               2.1693094                       4.8400002
               2.1715014                       4.8400002
               2.1736937                       4.8400002
               2.1758859                       4.8400002
               2.1780782                       4.8400002
               2.1802702                       4.8400002
               2.1824625                       4.8400002
               2.1846547                       4.8400002
               2.1868467                       4.8400002
                2.189039                       4.8400002
               2.1912313                       4.8400002
               2.1934235                       4.8400002
               2.1956155                       4.8400002
               2.1978078                       4.8400002
                     2.2                       4.8400002
                     2.2                       4.8400002

