        Time / ps                E-Field (X; 0 0 250) [1]/real
               7.6934087                       2506194.6
               7.6977775                         2426209
               7.7021463                       2345094.9
                7.706515                       2263001.2
               7.7108838                       2180075.9
               7.7152526                       2096465.4
               7.7196214                       2012314.6
               7.7239901                       1927766.6
               7.7283589                       1842962.5
               7.7327277                       1758040.9
               7.7370965                       1673137.9
               7.7414652                       1588386.3
                7.745834                       1503915.9
               7.7502028                       1419853.2
               7.7545715                       1336321.2
               7.7589403                       1253439.1
               7.7633091                       1171322.2
               7.7676779                       1090081.9
               7.7720466                       1009825.4
               7.7764154                        930655.3
               7.7807842                       852669.96
                7.785153                       775962.89
               7.7895217                       700622.86
               7.7938905                       626733.66
               7.7982593                       554374.28
                7.802628                       483618.71
               7.8069968                       414536.03
               7.8113656                       347190.38
               7.8157344                       281640.95
               7.8201031                       217941.91
               7.8244719                       156142.47
               7.8288407                       96286.826
               7.8332095                       38414.158
               7.8375782                      -17441.332
                7.841947                      -71250.364
               7.8463158                      -122988.46
               7.8506845                      -172635.88
               7.8550533                      -220177.44
               7.8594221                      -265602.41
               7.8637909                      -308904.44
               7.8681596                      -350081.44
               7.8725284                      -389135.48
               7.8768972                      -426072.72
                7.881266                      -460903.35
               7.8856347                      -493641.44
               7.8900035                      -524304.75
               7.8943723                      -552914.68
                7.898741                      -579495.97
               7.9031098                      -604076.45
               7.9074786                      -626687.05
               7.9118474                       -647361.4
               7.9162161                      -666135.73
               7.9205849                      -683048.79
               7.9249537                      -698141.64
               7.9293225                      -711457.49
               7.9336912                      -723041.66
                 7.93806                      -732941.33
               7.9424288                      -741205.52
               7.9467975                      -747884.69
               7.9511663                      -753030.66
               7.9555351                      -756696.46
               7.9599039                      -758936.05
               7.9642726                      -759804.25
               7.9686414                      -759356.38
               7.9730102                      -757648.41
                7.977379                      -754736.66
               7.9817477                      -750677.77
               7.9861165                      -745528.46
               7.9904853                      -739345.61
                7.994854                       -732185.9
               7.9992228                      -724105.72
               8.0035916                      -715161.09
               8.0079604                      -705407.56
               8.0123291                      -694900.04
               8.0166979                      -683692.58
               8.0210667                      -671838.46
               8.0254355                      -659390.09
               8.0298042                      -646398.84
                8.034173                      -632915.08
               8.0385418                      -618987.92
               8.0429105                      -604665.34
               8.0472793                      -589994.01
               8.0516481                      -575019.36
               8.0560169                      -559785.31
               8.0603856                      -544334.41
               8.0647544                       -528707.8
               8.0691232                      -512945.06
                8.073492                      -497084.23
               8.0778607                      -481161.83
               8.0822295                      -465212.79
               8.0865983                      -449270.37
                8.090967                      -433366.21
               8.0953358                      -417530.39
               8.0997046                      -401791.34
               8.1040734                      -386175.93
               8.1084421                      -370709.48
               8.1128109                      -355415.76
               8.1171797                      -340317.04
               8.1215485                      -325434.09
               8.1259172                      -310786.13
                8.130286                      -296390.92
               8.1346548                      -282264.68
               8.1390235                      -268422.16
               8.1433923                      -254876.73
               8.1477611                      -241640.34
               8.1521299                      -228723.65
               8.1564986                      -216135.99
               8.1608674                      -203885.53
               8.1652362                      -191979.17
                8.169605                      -180422.72
               8.1739737                      -169220.81
               8.1783425                      -158376.96
               8.1827113                      -147893.68
                 8.18708                      -137772.46
               8.1914488                      -128013.89
               8.1958176                      -118617.74
               8.2001864                      -109582.98
               8.2045551                      -100907.88
               8.2089239                      -92590.004
               8.2132927                      -84626.265
               8.2176615                      -77012.882
